Date,Open,High,Low,Close,Volume
1985-02-20,0.43551,0.43805,0.41656,0.41656,62049836
1985-02-21,0.42415,0.42667,0.42415,0.42415,86945599
1985-02-22,0.42415,0.4406,0.42415,0.43551,63901216
1985-02-25,0.43551,0.43805,0.43045,0.43045,27796045
1985-02-26,0.43045,0.43173,0.42162,0.42162,53304717
1985-02-27,0.42162,0.42162,0.39626,0.39626,113844390
1985-02-28,0.39626,0.39626,0.38995,0.38995,90003852
1985-03-01,0.38995,0.39248,0.37855,0.39248,69796578
1985-03-04,0.39881,0.4102,0.39881,0.39881,43188455
1985-03-05,0.40897,0.40897,0.40897,0.40897,36888684
1985-03-06,0.40897,0.40897,0.3887,0.3887,54612691
1985-03-07,0.3887,0.38995,0.34942,0.34942,207045513
1985-03-08,0.34942,0.34942,0.32666,0.3393,133584058
1985-03-11,0.3507,0.35324,0.3507,0.3507,80677419
1985-03-12,0.36337,0.36716,0.36337,0.36337,61898182
1985-03-13,0.36337,0.36337,0.34308,0.34308,70839182
1985-03-14,0.34308,0.34565,0.34308,0.34308,68153713
1985-03-15,0.34308,0.36464,0.34057,0.35702,51175308
1985-03-18,0.36081,0.36464,0.36081,0.36081,35195274
1985-03-19,0.36081,0.36464,0.34691,0.34691,48363483
1985-03-20,0.3507,0.35702,0.3507,0.3507,114236152
1985-03-21,0.35702,0.36337,0.35702,0.35702,45829687
1985-03-22,0.35702,0.36337,0.3507,0.3507,22671576
1985-03-25,0.3507,0.3507,0.34057,0.34057,31018590
1985-03-26,0.35576,0.35576,0.35576,0.35576,34253789
1985-03-27,0.35576,0.35829,0.34565,0.34565,31410367
1985-03-28,0.34565,0.3507,0.34565,0.34565,36560112
1985-03-29,0.34565,0.3507,0.34565,0.34942,24592452
1985-04-01,0.34942,0.35702,0.34057,0.34057,32174929
1985-04-02,0.34057,0.34308,0.33171,0.33171,64153963
1985-04-03,0.33171,0.33298,0.33171,0.33171,68450690
1985-04-04,0.33171,0.33298,0.32537,0.3292,45659076
1985-04-08,0.3292,0.33171,0.30894,0.30894,56059688
1985-04-09,0.30894,0.31149,0.30894,0.30894,74440851
1985-04-10,0.33171,0.33552,0.33171,0.33171,64008644
1985-04-11,0.33803,0.34691,0.33803,0.33803,41374988
1985-04-12,0.33803,0.33803,0.32666,0.3292,20460013
1985-04-15,0.33803,0.34057,0.33803,0.33803,16877302
1985-04-16,0.34057,0.34308,0.34057,0.34057,19082548
1985-04-17,0.35702,0.36081,0.35702,0.35702,34765601
1985-04-18,0.36081,0.36337,0.36081,0.36081,57102273
1985-04-19,0.36081,0.36081,0.35324,0.35576,27088358
1985-04-22,0.35576,0.35576,0.34057,0.34057,28939738
1985-04-23,0.34942,0.3507,0.34942,0.34942,33369155
1985-04-24,0.34942,0.35576,0.34691,0.34691,22267172
1985-04-25,0.34691,0.34942,0.34691,0.34691,24718830
1985-04-26,0.34691,0.35702,0.34565,0.34565,33767244
1985-04-29,0.34565,0.34691,0.33298,0.33298,17547089
1985-04-30,0.33552,0.33803,0.33552,0.33552,26721862
1985-05-01,0.33552,0.33803,0.3292,0.3292,16175923
1985-05-02,0.32537,0.32537,0.30383,0.30383,93024194
1985-05-03,0.30383,0.31777,0.30383,0.31655,44603840
1985-05-06,0.31655,0.31906,0.31149,0.31149,15834713
1985-05-07,0.31655,0.31655,0.31655,0.31655,30355142
1985-05-08,0.31399,0.31399,0.31399,0.31399,40730471
1985-05-09,0.31655,0.31777,0.31655,0.31655,35846106
1985-05-10,0.31655,0.32413,0.31655,0.31906,38386226
1985-05-13,0.31906,0.32156,0.31655,0.31655,24605100
1985-05-14,0.31655,0.31777,0.31149,0.31149,34342237
1985-05-15,0.31655,0.32156,0.31655,0.31655,36793901
1985-05-16,0.33803,0.34691,0.33803,0.33803,65032270
1985-05-17,0.33803,0.34942,0.33552,0.34308,59762460
1985-05-20,0.34308,0.3507,0.33803,0.33803,55623695
1985-05-21,0.33552,0.33552,0.32666,0.32666,43030481
1985-05-22,0.32666,0.3292,0.32537,0.32537,34007347
1985-05-23,0.32413,0.32413,0.31149,0.31149,67464971
1985-05-24,0.31149,0.31149,0.28612,0.28612,166283440
1985-05-28,0.28232,0.28232,0.26586,0.26586,144136320
1985-05-29,0.26969,0.27223,0.26969,0.26969,69550148
1985-05-30,0.27728,0.28232,0.27728,0.27728,88834895
1985-05-31,0.27728,0.28487,0.27471,0.27471,104208328
1985-06-03,0.2684,0.2684,0.25319,0.25319,162485895
1985-06-04,0.27223,0.27471,0.27223,0.27223,113376802
1985-06-05,0.27223,0.27978,0.26586,0.26586,80791171
1985-06-06,0.2684,0.2684,0.2684,0.2684,76500749
1985-06-07,0.2684,0.2684,0.25829,0.25829,134057969
1985-06-10,0.25829,0.26082,0.2545,0.2545,89176105
1985-06-11,0.2545,0.26082,0.2545,0.2545,84828810
1985-06-12,0.2545,0.25576,0.24942,0.24942,69954548
1985-06-13,0.24942,0.25067,0.23421,0.23421,107058084
1985-06-14,0.23421,0.24942,0.23296,0.23296,159566642
1985-06-17,0.23421,0.23677,0.23421,0.23421,66668817
1985-06-18,0.24057,0.24434,0.24057,0.24057,74813640
1985-06-19,0.24691,0.25067,0.24691,0.24691,48515125
1985-06-20,0.24942,0.24942,0.24942,0.24942,53822866
1985-06-21,0.2545,0.26082,0.2545,0.2545,46865950
1985-06-24,0.27223,0.27603,0.27223,0.27223,58043758
1985-06-25,0.27603,0.28232,0.27603,0.27603,82907929
1985-06-26,0.28612,0.28612,0.28612,0.28612,37293091
1985-06-27,0.28995,0.29244,0.28995,0.28995,54290441
1985-06-28,0.28995,0.29244,0.28487,0.28487,38291450
1985-07-01,0.28612,0.2874,0.28612,0.28612,29179850
1985-07-02,0.28612,0.2874,0.27223,0.27223,21925968
1985-07-03,0.27603,0.27603,0.27603,0.27603,19322652
1985-07-05,0.27728,0.27978,0.27728,0.27728,10318467
1985-07-08,0.27728,0.27978,0.27728,0.27728,26014172
1985-07-09,0.27728,0.27978,0.27728,0.27728,41722509
1985-07-10,0.28487,0.28487,0.28487,0.28487,29912820
1985-07-11,0.28487,0.28612,0.28487,0.28487,18305335
1985-07-12,0.28487,0.28487,0.28232,0.28232,13269308
1985-07-15,0.28232,0.2874,0.27978,0.27978,21913313
1985-07-16,0.27978,0.28232,0.27603,0.27603,40439803
1985-07-17,0.27728,0.28232,0.27728,0.27728,33337559
1985-07-18,0.27728,0.27728,0.27223,0.27223,50511849
1985-07-19,0.27471,0.27471,0.27471,0.27471,32415046
1985-07-22,0.27471,0.27471,0.26586,0.26586,54246213
1985-07-23,0.26586,0.26969,0.26082,0.26082,47586282
1985-07-24,0.26082,0.26464,0.25576,0.25576,47592596
1985-07-25,0.26208,0.26464,0.26208,0.26208,88879117
1985-07-26,0.26208,0.26464,0.26208,0.26208,36819186
1985-07-29,0.26208,0.26208,0.25319,0.25319,21932272
1985-07-30,0.25576,0.25829,0.25576,0.25576,25236960
1985-07-31,0.25576,0.25829,0.25067,0.25067,22709485
1985-08-01,0.25067,0.2545,0.25067,0.25067,14545701
1985-08-02,0.25067,0.25067,0.24942,0.24942,27480119
1985-08-05,0.24942,0.25067,0.24309,0.24309,26045759
1985-08-06,0.24309,0.24942,0.24057,0.24057,17793515
1985-08-07,0.24057,0.25319,0.23421,0.23421,42803013
1985-08-08,0.23927,0.24057,0.23927,0.23927,41684595
1985-08-09,0.24057,0.24057,0.24057,0.24057,17193247
1985-08-12,0.24057,0.24057,0.23677,0.23677,15512452
1985-08-13,0.24057,0.24434,0.24057,0.24057,11955032
1985-08-14,0.24057,0.24057,0.2304,0.2304,81776884
1985-08-15,0.2304,0.23296,0.22789,0.22789,29672711
1985-08-16,0.2304,0.23421,0.2304,0.2304,23625695
1985-08-19,0.23677,0.24057,0.23677,0.23677,13503106
1985-08-20,0.24057,0.24057,0.24057,0.24057,18886656
1985-08-21,0.24057,0.24057,0.24057,0.24057,21723766
1985-08-22,0.24057,0.24057,0.23421,0.23421,34784563
1985-08-23,0.23421,0.23677,0.23296,0.23296,12416284
1985-08-26,0.23927,0.23927,0.23927,0.23927,10059396
1985-08-27,0.24057,0.24057,0.24057,0.24057,12106667
1985-08-28,0.24057,0.24309,0.24057,0.24057,11550621
1985-08-29,0.24057,0.24057,0.23421,0.23421,15828377
1985-08-30,0.23677,0.23677,0.23677,0.23677,12094031
1985-09-03,0.23677,0.23677,0.23296,0.23296,10564903
1985-09-04,0.23421,0.23927,0.23421,0.23421,13414650
1985-09-05,0.23421,0.23677,0.23421,0.23421,9256931
1985-09-06,0.23677,0.23677,0.23677,0.23677,26178449
1985-09-09,0.24057,0.24309,0.24057,0.24057,37324678
1985-09-10,0.24309,0.24691,0.24309,0.24309,34348568
1985-09-11,0.24434,0.24691,0.24434,0.24434,24567178
1985-09-12,0.2545,0.2545,0.2545,0.2545,31359801
1985-09-13,0.2545,0.2545,0.24942,0.24942,19897644
1985-09-16,0.24942,0.24942,0.24057,0.24057,10432217
1985-09-17,0.24057,0.24057,0.24057,0.24057,51832462
1985-09-18,0.25576,0.25576,0.25576,0.25576,33874665
1985-09-19,0.2684,0.2684,0.2684,0.2684,52559116
1985-09-20,0.2684,0.26969,0.26464,0.26464,38146102
1985-09-23,0.26586,0.26969,0.26586,0.26586,33451307
1985-09-24,0.26586,0.27223,0.26082,0.26082,24851525
1985-09-25,0.26082,0.26082,0.25067,0.25067,29476836
1985-09-26,0.25067,0.25319,0.25067,0.25067,15089116
1985-09-27,0.25067,0.25319,0.25067,0.25067,1946165
1985-09-30,0.25067,0.25319,0.24942,0.24942,10337418
1985-10-01,0.24942,0.25067,0.24942,0.24942,24921032
1985-10-02,0.24942,0.25067,0.24691,0.24691,6065966
1985-10-03,0.24691,0.24691,0.24434,0.24434,13800084
1985-10-04,0.24434,0.24434,0.23677,0.23677,19613307
1985-10-07,0.23677,0.24057,0.23677,0.23677,25932020
1985-10-08,0.23927,0.23927,0.23927,0.23927,24535591
1985-10-09,0.23927,0.24057,0.23677,0.23677,23360311
1985-10-10,0.25067,0.25319,0.25067,0.25067,73834241
1985-10-11,0.25319,0.25576,0.25319,0.25319,33369155
1985-10-14,0.26208,0.26208,0.26208,0.26208,43776086
1985-10-15,0.2684,0.26969,0.2684,0.2684,82901611
1985-10-16,0.28487,0.28612,0.28487,0.28487,81366165
1985-10-17,0.2874,0.30128,0.2874,0.2874,98218183
1985-10-18,0.2874,0.28995,0.27978,0.27978,65000674
1985-10-21,0.27978,0.27978,0.27223,0.27223,33533461
1985-10-22,0.28487,0.2874,0.28487,0.28487,119758695
1985-10-23,0.28487,0.29244,0.28487,0.28487,41855197
1985-10-24,0.28995,0.29754,0.28995,0.28995,76905139
1985-10-25,0.28995,0.28995,0.28487,0.28487,17850385
1985-10-28,0.28487,0.28612,0.28487,0.28487,16776200
1985-10-29,0.28487,0.28487,0.28232,0.28232,36920279
1985-10-30,0.30007,0.30007,0.30007,0.30007,63913853
1985-10-31,0.30007,0.30383,0.29374,0.29374,43744499
1985-11-01,0.29374,0.30007,0.29374,0.29374,26108954
1985-11-04,0.295,0.30128,0.295,0.295,43927739
1985-11-05,0.295,0.30128,0.29374,0.29374,30336178
1985-11-06,0.30383,0.30638,0.30383,0.30383,56546228
1985-11-07,0.30894,0.31399,0.30894,0.30894,89460446
1985-11-08,0.32413,0.32666,0.32413,0.32413,82964808
1985-11-11,0.32413,0.32666,0.31655,0.31655,50429705
1985-11-12,0.31655,0.31906,0.31399,0.31399,48982728
1985-11-13,0.31399,0.31399,0.30638,0.30638,28649079
1985-11-14,0.31655,0.31777,0.31655,0.31655,39352981
1985-11-15,0.31655,0.31906,0.31399,0.31399,23012784
1985-11-18,0.31399,0.31655,0.31399,0.31399,18210546
1985-11-19,0.31399,0.31655,0.30383,0.30383,26608131
1985-11-20,0.30383,0.30638,0.30007,0.30007,27947707
1985-11-21,0.30007,0.30383,0.30007,0.30007,29040833
1985-11-22,0.30007,0.30383,0.29754,0.30007,36320003
1985-11-25,0.30007,0.30383,0.30007,0.30128,27416921
1985-11-26,0.30128,0.30767,0.30007,0.30638,46392035
1985-11-27,0.30638,0.31777,0.30383,0.31655,54081931
1985-11-29,0.31655,0.31777,0.31399,0.31777,27935062
1985-12-02,0.31777,0.31906,0.31655,0.31906,28263636
1985-12-03,0.31906,0.32156,0.31655,0.31777,43744499
1985-12-04,0.31777,0.32537,0.31777,0.32413,46575290
1985-12-05,0.32413,0.32666,0.31655,0.31777,35302682
1985-12-06,0.31777,0.31777,0.30894,0.31149,18463306
1985-12-09,0.31149,0.31655,0.30383,0.30638,39454099
1985-12-10,0.30638,0.30894,0.30383,0.30767,56672605
1985-12-11,0.30767,0.31777,0.30767,0.31149,67028979
1985-12-12,0.31399,0.31906,0.31399,0.31655,35334281
1985-12-13,0.31655,0.31906,0.31149,0.31655,70845495
1985-12-16,0.31655,0.33552,0.31655,0.3292,81498860
1985-12-17,0.3292,0.33171,0.32156,0.32537,30765843
1985-12-18,0.33803,0.36081,0.33803,0.3507,157911128
1985-12-19,0.3507,0.35829,0.34942,0.35576,76197441
1985-12-20,0.35576,0.35829,0.3507,0.35324,58119585
1985-12-23,0.35324,0.35576,0.34057,0.34565,40401897
1985-12-24,0.34565,0.34691,0.34057,0.34308,18223191
1985-12-26,0.34308,0.34691,0.34057,0.34308,12934424
1985-12-27,0.34308,0.35702,0.34308,0.35324,34664498
1985-12-30,0.35324,0.35702,0.34942,0.3507,30374088
1985-12-31,0.3507,0.35324,0.34691,0.34691,24611409
1986-01-02,0.34691,0.3507,0.34308,0.3507,33122721
1986-01-03,0.3507,0.35324,0.34942,0.35324,68311692
1986-01-06,0.35324,0.35324,0.34565,0.3507,52198946
1986-01-07,0.3507,0.36337,0.34942,0.36337,132731046
1986-01-08,0.36337,0.37096,0.35829,0.36081,171395291
1986-01-09,0.36081,0.36337,0.34565,0.35702,126159561
1986-01-10,0.35702,0.36464,0.35702,0.35829,43226375
1986-01-13,0.35829,0.36464,0.35576,0.36337,60767136
1986-01-14,0.36337,0.37476,0.35576,0.36716,76924089
1986-01-15,0.36716,0.37855,0.36464,0.37731,119455404
1986-01-16,0.37731,0.38995,0.37731,0.38741,150853125
1986-01-17,0.38741,0.38995,0.37731,0.37855,97428348
1986-01-20,0.37855,0.37855,0.36969,0.37731,35940878
1986-01-21,0.37731,0.37983,0.37476,0.37855,42866207
1986-01-22,0.37855,0.37983,0.35324,0.36969,40338713
1986-01-23,0.36969,0.37096,0.35829,0.36337,44123626
1986-01-24,0.36337,0.36969,0.35702,0.35702,31587288
1986-01-27,0.35702,0.35829,0.34691,0.34942,109895179
1986-01-28,0.34942,0.35324,0.34691,0.3507,62706980
1986-01-29,0.3507,0.3849,0.34691,0.37223,166308718
1986-01-30,0.37096,0.37096,0.36081,0.36337,66820470
1986-01-31,0.36337,0.36716,0.36081,0.36464,41665638
1986-02-03,0.36464,0.37855,0.36081,0.37731,98736316
1986-02-04,0.37731,0.3849,0.37476,0.37476,73391934
1986-02-05,0.37476,0.37731,0.37096,0.37476,55617369
1986-02-06,0.37476,0.38235,0.37223,0.37983,37861766
1986-02-07,0.37983,0.37983,0.37096,0.37855,36503252
1986-02-10,0.37855,0.38741,0.37476,0.37731,31549359
1986-02-11,0.37731,0.37855,0.37096,0.37731,43289542
1986-02-12,0.37731,0.37855,0.37476,0.37855,37533195
1986-02-13,0.37855,0.37855,0.37476,0.37731,30854309
1986-02-14,0.37731,0.37983,0.37476,0.37476,38790626
1986-02-18,0.37476,0.37855,0.36716,0.37731,41779377
1986-02-19,0.37731,0.40262,0.37731,0.39502,101459700
1986-02-20,0.39502,0.40132,0.39248,0.39626,38904357
1986-02-21,0.39626,0.40644,0.39626,0.39881,53336313
1986-02-24,0.39881,0.40644,0.39502,0.40644,69708122
1986-02-25,0.40644,0.41656,0.39626,0.41656,63395708
1986-02-26,0.41656,0.42162,0.4102,0.4102,46467869
1986-02-27,0.4102,0.41146,0.40262,0.40389,30500459
1986-02-28,0.40389,0.40897,0.39248,0.39502,35296378
1986-03-03,0.39502,0.39626,0.38741,0.3887,30696337
1986-03-04,0.3887,0.39502,0.38741,0.3887,25135876
1986-03-05,0.3887,0.40262,0.38235,0.39881,49936847
1986-03-06,0.39881,0.40644,0.39626,0.40132,28585890
1986-03-07,0.40132,0.40132,0.38995,0.38995,27132575
1986-03-10,0.38995,0.39248,0.3887,0.3887,21294088
1986-03-11,0.3887,0.39248,0.38741,0.39248,29072433
1986-03-12,0.39248,0.39626,0.38995,0.38995,24169096
1986-03-13,0.38995,0.39502,0.3849,0.38995,32712017
1986-03-14,0.38995,0.41399,0.38995,0.41146,108561920
1986-03-17,0.4102,0.4102,0.40132,0.4102,33489220
1986-03-18,0.4102,0.43045,0.40897,0.42415,70339985
1986-03-19,0.42415,0.43045,0.41656,0.41907,53563794
1986-03-20,0.44187,0.46714,0.44187,0.4457,255042507
1986-03-21,0.4457,0.45325,0.43429,0.43551,73448806
1986-03-24,0.43551,0.43551,0.41656,0.42162,83021662
1986-03-25,0.42162,0.4406,0.42162,0.4406,79287306
1986-03-26,0.4406,0.45325,0.4406,0.4457,62662740
1986-03-27,0.4457,0.45831,0.4457,0.4457,61778132
1986-03-31,0.4457,0.45072,0.44187,0.4457,52976153
1986-04-01,0.4457,0.4457,0.42667,0.43045,62827042
1986-04-02,0.43045,0.43173,0.41399,0.43045,91760458
1986-04-03,0.43045,0.43551,0.42415,0.42667,59541306
1986-04-04,0.42667,0.42667,0.42033,0.42162,35530175
1986-04-07,0.42162,0.43429,0.41399,0.43045,33887303
1986-04-08,0.43045,0.43805,0.43045,0.43551,54505280
1986-04-09,0.43551,0.43805,0.42415,0.42794,38171389
1986-04-10,0.42794,0.43173,0.42415,0.43045,31024925
1986-04-11,0.43045,0.43429,0.42667,0.42667,21344641
1986-04-14,0.42667,0.43045,0.42162,0.42415,23966904
1986-04-15,0.42415,0.43429,0.42415,0.43173,37065621
1986-04-16,0.43173,0.45072,0.43173,0.4457,59471793
1986-04-17,0.4457,0.45959,0.44187,0.45831,76191137
1986-04-18,0.45831,0.4722,0.45325,0.46972,69866092
1986-04-21,0.4722,0.48499,0.4722,0.47984,77164205
1986-04-22,0.47984,0.49364,0.46714,0.4722,92487112
1986-04-23,0.4722,0.47984,0.4634,0.46714,73758422
1986-04-24,0.46714,0.49644,0.46464,0.49501,129299975
1986-04-25,0.49501,0.515,0.49501,0.5089,73644690
1986-04-28,0.5089,0.5164,0.5014,0.5052,41052725
1986-04-29,0.5052,0.5089,0.42415,0.49364,37432098
1986-04-30,0.49364,0.49895,0.47743,0.47743,38866460
1986-05-01,0.47743,0.47743,0.46972,0.47743,72760064
1986-05-02,0.47743,0.48988,0.47481,0.48118,26399625
1986-05-05,0.48118,0.5127,0.48118,0.5066,42126909
1986-05-06,0.5089,0.5242,0.5089,0.515,61645436
1986-05-07,0.515,0.5191,0.49364,0.49644,56078648
1986-05-08,0.49644,0.5229,0.49644,0.5217,65828423
1986-05-09,0.5217,0.5304,0.5164,0.5269,62763845
1986-05-12,0.5269,0.5785,0.5242,0.5748,112953438
1986-05-13,0.5748,0.576,0.5557,0.5685,133078563
1986-05-14,0.5685,0.5901,0.5685,0.5811,136244248
1986-05-15,0.5811,0.5836,0.5621,0.5685,62776481
1986-05-16,0.5685,0.5723,0.5547,0.5685,90054406
1986-05-19,0.5685,0.576,0.5594,0.5621,59098994
1986-05-20,0.5621,0.5621,0.5404,0.5584,69335318
1986-05-21,0.5584,0.5876,0.5534,0.5836,97807467
1986-05-22,0.5836,0.5913,0.5645,0.5799,62201487
1986-05-23,0.5799,0.5862,0.5748,0.5836,39447772
1986-05-27,0.5836,0.5836,0.5748,0.5811,23878444
1986-05-28,0.5811,0.5913,0.5799,0.5876,58429201
1986-05-29,0.5876,0.5876,0.576,0.5836,28611164
1986-05-30,0.5836,0.5876,0.576,0.5836,35947197
1986-06-02,0.5836,0.5901,0.5799,0.5862,56205024
1986-06-03,0.5862,0.6013,0.5862,0.5974,91931062
1986-06-04,0.5974,0.6129,0.5964,0.6115,84809863
1986-06-05,0.6115,0.6177,0.6078,0.6129,41716202
1986-06-06,0.6129,0.6129,0.5913,0.5964,50031639
1986-06-09,0.5964,0.5974,0.5659,0.5685,69682846
1986-06-10,0.5685,0.5685,0.5547,0.5685,69644932
1986-06-11,0.5685,0.5723,0.5594,0.5699,52710762
1986-06-12,0.5699,0.5748,0.5685,0.5685,36414777
1986-06-13,0.5685,0.5748,0.5557,0.5748,40338713
1986-06-16,0.5748,0.5811,0.5621,0.5659,48970085
1986-06-17,0.5659,0.5685,0.5366,0.5404,62637471
1986-06-18,0.5404,0.5482,0.5127,0.5404,121199374
